437,Amiyah,41.803555,51.546776,94.467636,0.18665674,43.365604
438,Zariyah,25.845427,57.57944,8.706747,92.64986,77.41885
439,Braelyn,52.601097,51.932163,53.206684,26.582975,28.436192
440,Brynlee,54.421364,49.76646,3.126033,32.2056,10.978797
441,Mckenzie,48.964523,43.766624,74.37669,93.46218,21.804636
442,Lily,42.612362,49.428368,71.917534,26.086714,48.686592
443,Joslyn,47.55478,20.765596,15.319163,73.13456,53.24536
444,Dulce,44.510258,37.82384,23.12986,39.43141,6.2976017
445,Flora,25.84208,22.628925,97.604195,32.27145,7.8677325
446,Devin,45.80129,56.538548,30.727213,33.44523,81.55234
447,Oaklynn,51.818523,31.162207,0.35205287,63.17518,6.608774
448,Lylah,26.674961,33.73173,89.69615,88.51985,33.070667
449,Ziva,41.84681,35.20097,10.424899,10.95458,34.725822
450,Jane,31.614159,26.363472,60.468533,48.77435,91.695786
451,Evalynn,23.862703,59.77259,41.967358,35.362034,19.909441
452,Alia,30.110538,12.187227,69.64865,57.037106,66.35572
453,Mira,37.844986,28.505241,8.310872,20.743404,71.18807
454,Suki,35.12766,23.829765,46.476357,64.65134,73.593254
455,Peyton,47.97914,28.67476,1.9106928,28.100449,75.721275
456,Nyla,47.23491,25.208881,75.307976,53.711792,70.22687
457,Cadence,59.75252,59.26728,86.01874,13.337867,79.675446
458,Clementine,34.2354,19.36858,59.37334,21.636452,90.04998
459,Aubriella,23.15824,18.073296,29.024605,16.030258,19.66532
460,Kinzley,57.441444,50.937466,11.500613,56.594566,92.3393
461,Sabrina,50.536644,29.13845,93.041336,79.62036,12.949484
462,Langston,36.99056,25.785423,55.279022,21.823528,42.595726
463,Kynslee,39.610554,11.686441,13.124214,41.356922,89.74922
464,Kristen,42.39808,58.1196,69.577614,88.33724,92.83864
465,Analia,46.45804,41.68616,86.08926,83.42991,36.981834
466,Kinsleigh,46.511375,21.081348,79.62519,21.979038,59.20382
467,Lila,28.53646,50.140793,96.74796,91.53929,71.60539
468,Bridie,26.715076,55.72054,3.0054095,8.291804,78.48587
469,Amalia,51.009995,10.443331,66.61915,20.690434,71.70979
470,Renee,53.572548,18.452116,15.798694,92.97004,69.63526
471,Maleah,47.96932,22.363756,64.552505,96.342514,53.155937
472,Julissa,44.28388,22.239496,18.254894,81.71296,20.90397
473,Paisleigh,59.87507,16.125828,62.146797,25.805876,70.44205
474,Rose,23.431826,26.544374,49.46993,6.005065,60.781185
475,Adilene,47.890816,12.711874,89.65501,50.012608,92.353935
476,Janiya,48.606487,41.64189,42.650845,10.117468,2.4845326
477,Emeli,24.050703,51.29792,80.97696,82.04218,68.913315
478,Lydia,47.401806,58.177433,4.097571,67.8162,86.58401
479,Avery,45.957146,26.294449,64.558754,8.85723,31.05967
480,Scarlette,38.249405,29.826813,12.707296,52.876778,49.335476
481,Coralynn,41.161648,41.96971,9.576797,29.688074,2.8482394
482,Marceline,37.741375,32.640064,90.80297,76.636505,89.582115
483,Anja,58.894714,42.122757,1.8987244,96.790504,71.04806
484,Giuliana,22.9838,11.593973,2.197863,62.14611,78.09153
485,Isis,44.241985,43.85933,89.35477,79.02696,43.95296
486,Dayanara,51.94452,19.60099,56.44061,42.253483,54.30445
487,Michaela,26.291433,34.86753,60.375935,27.272455,93.30695
488,Kenley,41.06732,29.090624,0.39417717,12.296223,57.173824
489,Ellison,38.235382,12.865929,87.329575,23.359837,52.273968
490,Gianna,47.43984,50.528587,74.017456,19.716953,52.655087
491,Gwenyth,46.842705,22.130192,73.2744,41.210842,67.4903
492,Ariyana,35.53764,50.794426,72.26174,6.515111,98.41078
493,Elsie,55.38211,49.35945,96.13023,1.7855718,56.745884
494,Kensley,36.26853,59.303967,60.667347,77.87656,61.834465
495,Amara,47.08285,35.08559,30.006754,60.14359,14.892538
496,Roselyn,24.692337,27.794363,11.677846,22.909277,71.18106
497,Kayley,22.811016,38.666317,8.192191,4.367795,6.667898
498,Emmalynn,43.28906,37.83785,97.02583,55.854816,55.005516
499,Lailah,43.065487,38.54919,17.82211,97.31095,75.64541
500,Rhea,48.5779,31.856075,23.663187,2.548087,95.854935
501,Aislinn,35.017284,14.888569,54.947674,30.00407,21.747843
502,Eloise,33.690464,54.881416,67.19028,89.31331,90.15522
503,Yael,22.007378,46.029045,11.845235,13.778725,97.64685
504,Jazmine,54.946896,26.387783,68.09024,91.30362,41.318012
505,Sofie,46.318676,51.655632,98.29251,99.79677,29.769686
506,Beatriz,21.721893,27.656155,89.14482,71.47853,44.372246
507,Janelle,20.47725,35.677498,82.80894,82.48009,28.38818
508,Deanna,28.341421,53.732895,67.30523,27.101963,15.962534
509,Adaleigh,45.94034,32.162693,9.253668,69.83179,80.08105
510,Zelda,56.37292,33.283115,5.471253,79.88851,11.009133
511,Saniyah,30.338142,48.14115,95.49984,91.6429,76.67726
512,Mary,29.235744,42.436134,18.807846,47.900978,25.089012
513,Hope,48.82879,45.030464,59.989067,95.91249,51.259686
514,Ember,48.367496,29.881645,65.6059,19.62827,97.7376
515,Princess,40.457325,29.97905,67.306274,80.49064,3.0334492
516,Kaiya,47.4385,47.500454,74.38935,88.810356,2.8170245
517,Kamilah,31.0146,22.0479,4.9258475,70.12394,13.425291
518,Genesis,35.570415,11.745383,7.4510684,78.78176,10.643358
519,Poppy,52.862354,56.22338,69.064766,23.14791,18.94955
520,Morgan,45.573616,51.193867,24.6549,44.36325,49.931137
521,Alanna,23.512959,49.752285,62.278667,76.159035,18.905533
522,Izabella,20.247248,42.891193,93.892876,93.25953,7.252788
523,Taya,37.16807,59.932175,34.23778,78.74682,98.25407
524,Camilla,40.689365,11.659962,93.264435,52.435818,4.819857
525,Marbella,45.797104,47.043938,14.393075,38.148468,93.2623
526,Julianna,50.48846,50.47891,86.39128,88.43139,57.730003
527,Alisson,42.661804,52.864586,2.3037746,35.51891,90.461044
528,Luna,24.268593,30.359383,44.59237,12.944907,54.608078
529,Saphira,50.944054,40.39309,5.29324,81.73764,97.641396
530,Sylvie,46.654095,57.459255,27.74281,94.40206,98.47549
531,Faith,52.155373,23.43804,17.220888,60.373043,46.620506
532,Sloan,47.22588,10.690879,74.867355,60.866352,59.01562
533,Leylah,55.228886,29.478205,8.469849,13.672482,75.13074
534,Josephine,40.68244,49.112297,36.49934,57.663982,11.214272
535,Lili,58.058453,58.72827,25.400118,65.56041,26.707531
536,Samiyah,59.78505,16.06048,56.740734,71.3651,7.5273485
537,Kensington,22.955294,12.455198,14.330036,89.05343,2.1331239
538,Sydney,51.365753,37.30444,65.30727,11.583937,91.178825
539,Brittany,51.64719,17.852806,94.23483,92.59395,57.93642
540,Daniella,40.703373,42.921513,10.022905,34.164154,40.106277
541,Chana,54.37639,45.57158,94.45704,20.855461,17.543375
542,Baylee,26.38216,34.0514,17.05789,74.119545,88.870674
543,Viviana,43.7061,47.041492,26.000172,39.890713,45.195293
544,Bellamy,23.459738,59.25233,3.620461,12.157576,46.644516
545,Angelina,21.122522,55.835575,87.76142,30.84008,20.04209
546,Penny,40.678135,25.785318,67.47508,20.000544,94.89453
547,Alexandria,46.424236,59.965084,76.79994,80.515114,53.03887
548,Journee,50.20788,16.764877,99.1101,54.971,37.12747
549,Helen,59.536266,50.118652,44.14574,25.73957,93.26367
550,Taliah,52.896748,17.240013,21.08974,71.14602,8.1231165
551,Lizeth,24.312277,47.820763,64.40344,87.40281,39.91961
552,Marlie,38.938892,15.954089,40.068066,68.86701,73.528076
553,Coraline,34.57791,24.97109,70.70922,23.89084,66.018295
554,Ana,37.05744,33.025932,90.12742,84.42366,68.259026
555,Aliya,42.86002,58.875504,20.279915,11.374755,88.94753
556,Brinley,25.07263,48.77686,44.135735,52.93181,22.409246
557,Lara,22.692299,52.95902,25.357569,41.32605,16.632738
558,Carter,54.76866,24.350195,30.68701,23.771942,66.004005
559,Kassandra,39.784554,15.642225,9.531879,8.684422,6.4092064
560,Anaya,56.03155,30.89894,11.321824,65.17882,86.92304
561,Posie,37.55508,39.226177,19.0039,94.55978,47.54
562,Gracyn,57.705086,50.786827,49.056446,55.485737,31.691784
563,Rylynn,42.969357,21.874712,60.59186,71.95335,42.595757
564,Milan,23.466253,37.855114,87.34847,42.747055,62.32456
565,Kaelynn,57.252098,38.075672,77.60649,44.26896,78.78634
566,Brooke,54.034534,41.614925,77.156555,46.84722,53.45
567,Athena,28.902035,40.84682,70.91197,50.194435,98.49081
568,Anabelle,21.333664,44.388844,96.18123,69.59294,95.199394
569,Rylan,37.98606,57.751522,2.7836688,51.89004,22.925081
570,Mavis,59.020382,34.51791,10.980513,22.512356,96.62942
571,Rayna,54.671547,15.633343,71.402565,65.6866,78.98917
572,Leigha,45.169434,50.52053,2.8823416,19.924088,65.663086
573,Shay,25.897175,55.471874,13.974664,62.255394,37.27616
574,Reeva,31.251612,11.89418,35.803307,87.45781,3.8546667
575,Ariadne,47.490253,20.710213,34.43428,91.92396,34.240482
576,Octavia,49.68953,32.318207,40.160786,17.406528,70.152565
577,Nia,58.30644,41.791992,41.192055,31.292368,54.702553
578,Kailee,35.34155,27.061954,68.85817,39.163162,58.368504
579,Alice,38.965298,43.123524,87.69572,79.01634,63.451202
580,Barbara,56.433895,39.343987,64.71576,87.135376,80.908424
581,Andi,55.015438,54.270794,20.074766,90.7879,82.60048
582,Karlee,20.397644,14.869091,92.89486,49.662178,95.73724
583,Amina,23.440802,29.636917,23.702358,81.78377,17.069986
584,Zoe,56.145435,24.280836,38.471405,24.951815,93.826485
585,Mylene,51.80706,58.589516,12.622132,80.54346,60.854595
586,Catherine,26.583355,57.266716,92.249725,96.98507,87.22637
587,Nathaly,43.944458,48.15988,58.307365,28.883165,1.9686052
588,Alaia,20.726683,34.017384,55.98227,43.77874,92.799934
589,Elliot,57.304768,34.159927,67.55208,86.745804,98.352516
590,Florence,21.781467,17.361742,0.3892094,44.67394,32.53878
591,Claudia,21.847687,24.427105,33.695595,22.985569,6.692883
592,Adalyn,27.084461,26.57807,87.759674,61.431614,13.986415
593,Hazel,42.937065,35.781494,72.242584,76.917145,75.75201
594,Liliana,53.663277,40.627796,55.019146,12.36093,92.411224
595,Salem,36.94255,27.791435,41.80847,32.03305,90.27951
596,Kasen,30.39958,51.81234,36.526997,72.67212,29.146893
597,Aurelia,40.50728,51.419945,36.522762,0.16412188,84.7784
598,Rowan,43.63902,21.818972,2.9279578,92.13935,32.243313
599,Everleigh,43.648266,24.313032,18.763538,27.301777,40.765385
600,Avi,31.004545,17.967733,89.331635,23.669222,45.341995
601,Cynthia,47.00197,22.205212,99.64923,37.310783,30.436918
602,Logan,23.071516,23.184193,84.568504,96.13698,84.64968
603,Joy,37.740395,15.978546,31.910007,18.754969,79.34873
604,Wendy,23.123981,50.71404,40.798573,2.350431,67.81421
605,Zinnia,42.83103,52.97503,20.5292,89.90667,7.9337516
606,Tenley,38.33458,26.757368,35.70808,53.29598,62.94491
607,Annalise,21.1104,24.466635,20.45818,64.55535,33.230694
608,Elleanna,23.827532,27.829996,33.551697,78.60065,9.5240135
609,Ariya,23.873413,53.240192,81.97152,1.4994735,1.6672713
610,Nya,33.916496,42.844296,95.911766,61.38224,11.51351
611,Dalia,58.059265,17.792088,25.000856,98.26381,5.965338
612,Rylie,25.23629,54.25941,57.179592,31.130941,75.13267
613,Bexley,43.6532,29.136126,62.23238,30.93432,26.343554
614,Claire,42.597904,46.48207,56.66437,47.209816,89.88248
615,Nayeli,28.851599,59.411037,37.947723,52.35105,95.13615
616,Adalynn,31.18398,11.349207,49.82133,0.628644,35.62156
617,Kadence,55.23797,39.74334,51.624573,21.596052,31.64899
618,Cecelia,30.851742,14.549043,91.75275,0.8017105,65.42254
619,Teresa,51.165768,42.563988,28.051443,46.54464,82.67905
620,Luciana,50.946217,23.330101,98.74787,4.5856276,56.563274
621,Rivka,25.868488,40.15479,35.279182,6.2529297,42.356712
622,Malani,53.68937,59.163094,73.33669,20.670765,9.617875
623,Elliana,57.36732,50.379677,74.74912,66.7909,29.613405
624,Elysia,35.852726,46.834938,85.93433,42.346756,19.41473
625,Evan,56.443214,30.24923,17.350626,90.00278,84.0101
626,Leela,32.02007,55.599277,55.350285,16.274933,75.245186
627,Jayla,51.380363,47.663277,14.178717,32.65645,32.98476
628,Arabella,45.337513,13.789106,28.585306,5.1867914,9.337128
629,Lillian,54.234257,34.832893,99.37025,10.961158,17.908945
630,Evelyn,21.14538,45.225292,41.455647,57.120934,49.89143
631,Raya,55.41084,30.015661,21.187794,53.392834,79.45501
632,Daleyza,40.44292,48.892895,24.437222,82.64675,50.966576
633,Zaniyah,35.726604,33.6173,5.1620846,11.7637615,20.194939
634,Malka,55.511818,41.34349,32.210155,98.89067,85.87101
635,Cali,40.519733,54.499847,47.721073,63.301994,50.642273
636,Delaney,46.946957,26.213003,48.910824,48.9308,81.96066
637,Leilani,45.360477,44.49553,54.42662,49.438236,2.980392
638,Cora,56.351467,49.836475,33.27366,50.070583,35.01424
639,Evelynn,22.77802,43.60872,83.61406,69.63521,42.42957
640,Austyn,42.252895,46.01872,11.085603,2.7578025,10.934124
641,Ila,25.876871,56.27128,12.564192,56.575237,85.46898
642,Luz,38.476337,18.63275,78.5589,77.88868,94.974495
643,Lillyanna,25.839703,59.566257,53.03687,87.95952,27.60071
644,Cambria,48.141342,26.251898,67.78138,18.004866,75.87637
645,Nora,20.171175,41.708984,93.713974,0.62439203,86.715515
646,Kenzie,56.05556,38.419285,79.702446,48.56487,57.960922
647,Jalyn,52.26099,10.998161,51.419567,45.609814,45.283085
648,Kailani,44.893578,40.86979,79.698395,31.144905,93.56503
649,Aarya,30.134962,50.36104,1.2692778,0.031722642,0.025921024
650,Miya,49.40196,16.62842,20.844309,32.729855,80.356285
651,Alisha,39.003124,39.162388,33.595463,25.54912,92.24159
652,Kamila,33.88167,57.131683,62.73733,19.987732,16.417944
653,Sonja,21.846178,56.531834,44.52313,25.287231,79.69426
654,Malayah,44.548626,31.505186,45.679733,33.131527,85.49842
655,Blair,52.0011,22.457542,96.528206,98.901245,6.0713587
656,Chaya,57.892254,20.722834,98.66511,61.774773,27.756207
657,Aliyana,42.166027,45.47113,45.846245,68.35871,18.125528
658,Natalie,59.897144,36.504482,12.775797,40.97593,33.603497
659,Kiera,57.552204,32.34613,97.40381,70.59178,13.094457
660,Mylah,55.47634,30.28511,67.88306,61.93921,37.961403
661,Eva,35.22782,45.70328,81.468414,46.617558,97.78012
662,Samaria,54.996304,42.535637,29.877378,99.39188,48.40624
663,Blake,49.37237,55.567448,43.25492,85.016045,20.590954
664,Eisabella,36.659035,58.922207,28.453362,66.93532,85.788826
665,Lumi,25.216057,39.890385,66.95398,10.681184,54.10347
666,Gracelyn,29.330606,25.417768,3.4941924,69.34212,80.06324
667,Leyna,27.198566,57.43214,69.474434,59.829456,80.730194
668,Allison,51.369923,14.620755,4.097378,50.343998,61.60709
669,Aniyah,31.47498,12.556393,51.04252,79.405594,48.735626
670,Zamira,25.686022,52.975063,80.992966,34.882664,8.05679
671,Christina,48.331345,30.317533,4.3976617,48.118446,27.70521
672,Mariyah,35.977055,21.990158,52.19585,20.906649,86.711426
673,Arya,54.291218,38.570126,48.946396,12.561416,94.8598
674,Tanya,48.657223,27.8202,82.384254,13.795069,89.76164
675,Margo,33.771492,53.78691,75.349464,43.529987,43.236855
676,Sophia,48.227493,44.55083,17.332676,8.550979,0.3687231
677,Katalina,44.145344,39.86869,1.1935756,17.144444,48.620827
678,Keilani,37.72425,21.130136,74.56168,48.14679,44.372604
679,Magnolia,44.338837,26.668215,80.47543,57.84062,68.78997
680,Serenity,48.577026,48.629234,81.021164,19.44932,80.92592
681,Freyja,56.055103,10.888955,30.394098,78.93243,71.99074
682,Zainab,43.28962,48.88083,70.58358,56.262848,35.688965
683,Nalani,33.02151,17.587347,75.51839,16.15381,18.1533
684,Bristol,32.986404,47.5498,21.412672,24.79647,44.736675
685,Adilynn,55.198338,13.774073,75.294235,68.33683,97.89008
686,Kai,46.892944,39.576145,47.449417,54.397873,30.612797
687,Estefania,29.98516,27.408733,56.11349,80.72509,83.47736
688,Felicia,24.153435,44.673164,65.94175,85.36729,80.2277
689,Maya,39.078228,28.24004,4.231726,61.864227,5.672905
690,Juliet,21.653353,36.00936,63.279766,5.530598,75.859314
691,Hanna,41.00552,17.454344,89.2963,50.076405,46.9387
692,Erika,58.52108,44.586452,29.18183,31.25196,31.11078
693,Dylan,36.062088,58.099163,35.477085,47.835724,72.48554
694,Cayley,54.082733,37.50252,45.14514,68.075645,25.649933
695,Liah,58.51662,38.715126,66.97288,9.420719,31.867823
696,Brielle,20.4405,48.452255,70.210335,54.710533,17.375347
697,Eleanore,28.100012,53.770363,84.60695,87.59972,62.372692
698,Analise,41.658306,47.508255,58.253086,21.025068,50.838627
699,Emilia,36.89186,46.120975,12.171289,30.654676,98.50876
700,Kairi,59.14632,38.157898,74.616035,28.455227,55.970543
701,Summer,28.747086,57.415222,35.741856,90.23148,92.434746
702,Iyla,43.13133,18.387674,78.338005,51.235645,35.169823
703,Hayden,27.414911,30.054436,91.086784,91.16241,58.007088
704,Zariya,25.285496,41.561764,95.08885,69.37769,93.91665
705,Eleanor,51.70423,52.535954,74.38123,10.688063,60.540085
706,Elina,32.571407,27.304844,54.002327,4.5863028,33.13133
707,Sandra,21.175123,12.275051,62.563473,6.474322,78.08272
708,Maddison,31.485107,33.54174,84.55967,81.53505,87.61853
709,Jayleen,42.458878,34.348843,2.4818065,36.6826,23.33745
710,Giovanni,54.739162,31.610283,75.17316,96.31631,80.27203
711,Rebecca,55.28085,46.106922,32.954643,76.88386,52.494354
712,Kristina,51.726486,28.636278,80.31534,75.325745,93.770454
713,Mercy,55.40708,47.994984,90.73882,27.131996,73.12719
714,Sutton,33.815125,44.90732,2.557055,79.54801,87.696365
715,Lucia,51.459213,17.090525,84.68626,43.172234,59.750423
716,Ariadna,37.34746,51.19286,40.359737,64.565636,68.74526
717,Micaela,34.06874,35.084698,44.0023,99.2089,98.25918
718,Lisa,20.211786,27.43159,92.27572,4.398341,8.615362
719,Cayleigh,56.68635,21.012665,9.7272005,8.510749,12.503073
720,Astrid,45.13432,55.833218,93.66466,63.41792,82.95081
721,Kimberly,47.49012,47.48499,12.357749,56.442196,86.123215
722,Annabelle,44.901302,19.106401,98.127754,94.39211,55.11049
723,Brenda,26.306007,41.2931,36.48466,11.406063,59.189236
724,Itzel,56.69274,25.811226,32.95864,1.0109668,22.264477
725,Stella,49.7386,30.014002,50.468655,57.80824,13.314363
726,Harlow,27.286945,11.036909,82.67353,74.18555,70.41192
727,Aliza,32.239136,58.304398,38.230396,71.86848,32.149883
728,Lyra,25.17271,26.355635,64.64493,40.136234,97.46207
729,Gracen,31.858217,45.956387,24.863823,93.90304,28.009842
730,Jade,26.611065,25.765814,54.18142,28.22229,90.918236
731,Adalee,26.289017,36.884056,34.74209,86.09162,87.015
732,Hadley,46.462505,30.301863,25.01551,3.288928,44.872326
733,Adriana,36.986862,12.406533,56.41309,88.13351,73.20751
734,Yamila,25.781845,23.944868,65.750465,17.153988,58.550663
735,Colette,35.921093,11.138388,16.683268,73.13404,19.774336
736,Isabela,32.116043,38.64732,43.079735,42.314457,22.63777
737,Edie,34.186295,13.772963,91.73592,30.331362,10.434043
738,Karter,21.367289,30.093405,12.199173,40.124607,9.551149
739,Veronica,38.245136,30.543722,82.0487,70.09616,9.554375
740,Alayah,45.644447,15.942731,69.31289,10.760566,70.54146
741,Cassidy,31.974419,17.681662,1.0173826,87.479324,47.184017
742,Aubryn,54.658875,39.87831,55.440998,60.03496,25.991571
743,Zariah,43.684933,37.511276,21.13269,74.02307,5.483271
744,Kaliyah,45.22646,25.547716,82.65608,49.032913,57.362858
745,Aila,35.494843,35.982273,41.057346,42.14391,38.249813
746,Jaelyn,42.48025,31.164698,31.610691,31.557848,27.068497
747,Elia,57.72559,24.64816,92.417755,95.82317,27.62529
748,Taliyah,40.8875,22.959198,90.072784,15.391314,42.771843
749,Gabrielle,39.840996,18.795538,87.9335,73.55148,74.02907
750,Samara,54.767834,22.132969,93.141014,56.796215,18.391045
751,Kamari,28.573503,51.62681,23.973377,88.10015,87.89577
752,Dani,46.951233,25.27676,28.14673,57.429993,48.367527
753,Aleigha,38.119995,13.653269,38.099804,36.223396,0.60052866
754,Navya,44.268803,42.643234,35.762516,97.7121,8.481075
755,Allie,59.92709,19.143175,13.901158,86.84778,74.04018
756,Viola,37.56967,39.778057,57.17357,3.5758903,98.751236
757,Jasmine,29.987577,12.804183,78.22936,57.875343,34.946068
758,Kali,48.613316,39.64524,50.737804,79.54875,64.75408
759,Ella,35.30181,16.424807,39.359386,36.96256,5.837709
760,Laney,32.66566,36.843105,77.59598,77.286964,41.76432
761,Aspyn,32.888466,15.10748,15.388851,49.18936,36.4192
762,Liam,20.982208,11.856748,9.907478,23.978874,96.404655
763,Ansley,58.44561,33.334633,80.11363,10.047472,29.327618
764,Siena,50.88956,44.304253,77.63933,54.424156,71.21569
765,Daniela,34.50631,19.578188,16.426397,93.11119,10.398611
766,Alyssa,44.04432,13.091639,20.282879,2.7069192,91.47004
767,Raegan,59.66686,51.880524,27.01275,25.27785,76.70892
768,Sky,59.11801,15.577473,20.432774,64.27979,74.85834
769,Rosalyn,54.303165,57.519344,51.54045,55.580402,99.541245
770,Alianna,46.06013,32.524754,62.23434,96.122345,15.740548
771,Michelle,38.690723,28.598164,71.02984,26.952648,12.52633
772,Shania,49.799168,20.39533,11.070018,12.105307,17.080915
773,Holland,43.32244,35.700195,60.891132,12.752209,66.99017
774,Violeta,25.912205,10.221753,49.250317,35.508793,54.676304
775,Ruby,48.768276,16.95165,86.34906,8.483868,24.650328
776,Emily,20.367523,35.267403,26.555244,59.696938,36.08829
777,Ellen,36.05352,28.636278,50.854736,92.99944,38.45614
778,Yareli,37.23871,49.31683,47.261654,72.7507,33.932377
779,Cindy,36.765957,12.144014,61.74199,10.507961,49.417145
780,Aaniyah,59.324802,16.081333,78.82451,97.66863,23.285435
781,Ari,53.865036,11.808597,44.27284,13.523538,13.617029
782,Lyanna,44.092022,21.479025,40.469685,52.303112,35.035645
783,Judith,21.492973,42.641266,67.47006,72.32009,7.606417
784,Kylan,28.850887,48.737072,58.663296,42.234627,1.647058
785,Carleigh,53.696514,53.259476,20.671707,8.695501,94.319664
786,Katelyn,50.437008,57.377796,68.04664,86.58894,22.30939
787,Mariana,31.81787,14.952638,17.863024,95.05046,66.302605
788,Brooklynn,52.361145,52.060028,63.54127,1.7821447,12.3125305
789,Calla,37.578743,41.28188,50.74313,14.515579,11.026915
790,Aislynn,30.248491,44.39826,89.2893,82.05363,69.38189
791,Makenzie,35.34434,48.125874,29.859085,52.68262,78.454384
792,Hadleigh,59.2115,18.260082,31.653164,35.71565,31.757265
793,Jolie,58.918545,36.52463,93.51306,95.238625,25.560612
794,Freida,59.162685,15.279863,72.936424,64.30622,77.412445
795,Hensley,35.581043,57.17813,53.45169,12.464937,95.26482
796,Amaya,37.359344,43.991905,23.557434,69.574455,14.411668
797,Esther,41.228912,20.415314,31.419054,37.93705,11.450522
798,Mina,29.245884,50.243317,96.850296,81.994896,48.086277
799,Jaylah,35.932503,16.401707,27.685751,17.38549,26.252687
800,Sarina,20.395945,36.45675,71.92463,58.766907,4.715528
801,Lorelei,20.034105,24.420929,38.113823,95.07119,75.0794
802,Daisy,34.040253,13.11792,92.3798,63.980556,9.3950405
803,Scout,35.456097,51.306297,45.000427,69.114235,14.142257
804,Evangeline,59.82365,49.336605,65.178116,88.544586,0.9106925
805,Anais,56.609634,24.297464,6.1250825,87.31328,80.84748
806,Maliah,59.474792,50.198128,37.8719,38.774326,1.0803145
807,Ayleen,38.079956,27.656544,61.864258,16.621876,90.12342
808,Lucy,24.038197,31.97857,98.21169,15.473023,93.66585
809,Ayla,25.282312,47.153755,71.67713,89.07776,49.03392
810,Cecilia,59.543007,53.150154,94.86705,55.36256,19.81353
811,Arely,50.228607,31.190878,29.534698,6.36428,20.682594
812,Zayla,53.499825,13.007631,70.9098,2.938676,26.016045
813,Jocelynn,54.87757,26.996521,10.246155,86.9377,11.8131485
814,Paige,47.24835,38.3487,68.31913,5.2937064,46.463566
815,Aubrey,32.037964,57.956776,36.399014,57.392536,23.112148
816,Amethyst,38.269653,28.921059,89.593796,44.591972,85.824265
817,Camille,21.073668,56.429832,58.699165,40.785755,22.505789
818,Rosalia,54.87722,29.74278,7.8854313,41.462513,10.15079
819,Araceli,39.23003,39.685482,60.231247,21.521605,42.35382
820,Lena,26.915081,31.921541,93.022606,44.614925,79.267136
821,Josie,58.643833,52.63689,83.13064,42.93395,47.275066
822,Vivienne,22.094328,13.735859,66.609764,76.85144,53.187412
823,Makayla,49.509712,16.573717,23.089615,54.085323,90.859795
824,Yaretzi,43.353123,28.512163,90.10513,4.0477276,67.28147
825,Keiry,50.861916,12.177376,72.55091,64.03709,15.976991
826,Bri,58.998646,31.672262,90.62613,91.95059,9.216274
827,Eliza,20.091589,10.595706,68.10359,82.197395,36.146023
828,Kaelyn,38.389656,11.25519,39.2121,39.25823,90.74475
829,Nalah,56.829334,36.063156,38.860874,53.548714,62.210682
830,Callan,53.963863,36.47155,54.383442,58.91627,52.589905
831,Aubry,33.838814,39.63113,87.42838,21.80059,45.63451
832,Kenia,48.466156,19.693836,90.085175,98.45955,93.7377
833,Estrella,47.495266,15.040852,69.24361,65.68445,44.24897
834,Gracelynn,51.454845,45.15851,67.64918,80.731026,87.45632
835,Kylee,49.348846,28.653078,12.510871,12.222297,89.084785
836,Monserrat,46.572685,35.26922,89.09034,19.857443,93.32244
837,Rosa,50.040134,26.806566,20.50677,21.274302,88.96037
838,Oakley,29.64455,30.580433,3.0630302,13.749833,87.81974
839,Twyla,54.988567,55.70048,12.071302,61.702953,39.422882
840,Vera,52.932587,58.71233,62.42228,25.261002,48.19116
841,Oaklee,30.609983,33.43455,99.3427,41.997425,82.42268
842,Amiah,20.495865,27.981482,7.066049,41.694515,12.343165
843,Kennedy,26.99522,26.71668,41.787567,9.306887,3.210928
844,Juliana,39.16501,31.288677,57.261734,88.87722,38.601418
845,Brianna,52.314423,27.436424,22.962189,21.6639,96.62545
846,Kiana,52.259457,12.813238,39.067627,76.3084,54.569965
847,Mariah,52.17356,39.799812,85.79496,34.96922,65.55831
848,Iliana,48.063965,13.505442,95.20162,20.015514,39.950794
849,Yasmin,30.971285,58.148617,78.18338,57.60117,86.7145
850,Azeneth,27.89707,44.087994,20.682865,38.045338,71.97519
851,Arielle,41.70438,13.217028,18.29816,43.908184,28.315815
852,Selene,44.732086,55.795258,24.007675,47.739677,42.338505
853,Julieta,32.465584,34.77948,24.174932,12.996247,23.298307
854,Riya,57.04519,20.775717,55.33078,7.5401745,94.00446
855,Noemi,55.883015,18.591732,81.55328,10.717931,27.887815
856,Kylie,31.194176,44.88949,77.67419,15.04454,38.170345
857,Fernanda,50.773983,48.926285,38.011246,66.53127,45.768707
858,Madilyn,46.970173,42.8987,12.584229,46.977577,83.66177
859,Liv,58.19638,36.476177,62.94879,42.47928,63.25568
860,Adelia,48.404358,34.82282,94.49715,90.92238,17.176207
861,Myka,21.686216,48.800358,46.22322,97.35144,89.58448
862,Arianna,51.424824,50.016155,88.25532,16.33681,46.671482
863,Patricia,33.07042,46.005493,80.850365,16.644028,90.648315
864,Anika,24.922447,40.073112,89.913795,47.564106,41.24463
865,Kinley,43.15543,20.80708,52.06751,93.786026,50.39937
866,Sonia,49.39286,10.501463,61.86864,26.07995,66.251274
867,Zaylee,28.818102,32.74598,4.557199,24.70325,99.80872
868,Sylvia,38.70292,46.83423,20.055788,55.8649,98.42093
869,Jennifer,52.420734,12.823466,82.34838,67.23586,93.35493
870,Natalya,57.654205,32.97103,53.350758,83.16337,32.51092
